@relation scenarioYang_new-weka.filters.unsupervised.attribute.NumericToNominal-R5

@attribute sessionId numeric
@attribute userid numeric
@attribute cond numeric
@attribute senario numeric
@attribute decision {0,1}
@attribute comfort numeric
@attribute useful numeric
@attribute risk numeric
@attribute appropriate numeric
@attribute expected numeric
@attribute default numeric
@attribute framing numeric
@attribute ask.reason numeric
@attribute who numeric
@attribute what numeric
@attribute purpose numeric
@attribute collection numeric

@data
44,66934,1081,129670,1,3,3,3,3,3,2,2,1,1,7,3,7
44,66934,1081,129680,0,1,1,-2,1,1,2,2,0,2,0,3,0
44,66934,1081,129690,1,2,0,2,2,2,2,2,0,3,9,2,9
44,66934,1081,129700,1,3,1,3,2,3,2,2,0,4,2,1,2
44,66934,1081,129710,1,2,3,2,1,2,2,2,0,7,5,1,5
44,66934,1081,129720,1,-2,-2,-1,-2,-2,2,2,1,3,1,0,1
46,33959,517,61930,1,0,1,-1,-1,1,1,1,1,6,11,2,11
46,33959,517,61940,1,-2,-2,-2,-2,-3,1,1,1,5,2,3,2
46,33959,517,61950,1,-2,-2,-2,-2,-2,1,1,0,4,9,0,9
46,33959,517,61960,1,2,0,-2,-2,-2,1,1,0,4,1,2,1
46,33959,517,61970,1,-2,-2,-2,-2,-2,1,1,1,0,5,3,5
46,33959,517,61980,0,-2,-2,-2,-2,-2,1,1,0,1,6,0,6
46,33959,517,61990,0,-2,-2,-2,-2,-2,1,1,0,5,10,1,10
46,33959,517,62000,0,-2,-2,-2,-2,-2,1,1,0,6,3,0,3
46,33959,517,62010,1,-1,1,1,1,1,1,1,0,2,7,1,7
46,33959,517,62020,0,-2,-2,-2,-2,-2,1,1,1,3,8,3,8
46,33959,517,62030,0,-2,-2,-2,-2,-2,1,1,0,3,0,1,0
46,33959,517,62040,0,-2,-2,-2,-2,-2,1,1,0,7,4,2,4
47,13298,308,36850,0,-1,1,-1,-1,-1,0,2,1,2,0,1,5
47,13298,308,36860,1,0,1,1,1,1,0,2,0,4,2,3,7
47,13298,308,36870,1,2,1,1,1,1,0,2,0,6,8,0,1
47,13298,308,36880,1,1,1,1,1,1,0,2,0,5,7,3,0
47,13298,308,36890,0,-2,-2,-2,-2,-2,0,2,0,6,4,2,9
47,13298,308,36900,0,-2,-2,-2,-2,-2,0,2,0,7,5,3,10
47,13298,308,36910,1,0,0,0,0,-1,0,2,1,7,9,1,2
47,13298,308,36920,0,-2,-2,-2,-2,-2,0,2,0,3,1,2,6
47,13298,308,36930,0,-2,-2,-2,-2,-2,0,2,1,0,6,0,11
47,13298,308,36940,0,-2,-2,-2,-2,-2,0,2,0,1,11,0,4
47,13298,308,36950,1,0,1,1,1,1,0,2,0,0,10,2,3
47,13298,308,36960,0,-2,-2,-2,-2,-2,0,2,1,5,3,1,8
48,72230,489,58570,0,-2,-2,-2,-2,-3,1,0,1,0,4,3,8
48,72230,489,58580,0,-2,-2,-2,-2,-2,1,0,1,3,7,2,11
48,72230,489,58590,1,1,1,1,-1,-1,1,0,0,6,2,0,6
48,72230,489,58600,1,1,1,0,1,-1,1,0,1,2,10,3,2
48,72230,489,58610,0,-2,-2,-2,-2,-2,1,0,0,7,3,1,7
48,72230,489,58620,1,-1,-1,0,-1,-1,1,0,0,3,11,0,3
48,72230,489,58630,1,-1,0,-1,1,1,1,0,0,0,8,1,0
48,72230,489,58640,1,1,2,2,2,2,1,0,1,5,1,3,5
48,72230,489,58650,1,2,2,2,2,2,1,0,0,4,0,2,4
48,72230,489,58660,1,2,2,2,2,2,1,0,0,1,9,2,1
48,72230,489,58670,1,-2,-2,-2,-2,-2,1,0,0,2,6,1,10
48,72230,489,58680,1,-2,-2,-2,-2,-2,1,0,0,1,5,0,9
49,21304,157,18730,0,-1,-2,2,-1,0,0,1,1,0,3,0,3
49,21304,157,18740,0,-3,1,-2,-2,-2,0,1,0,5,8,3,8
49,21304,157,18750,1,3,1,2,2,2,0,1,0,7,2,3,2
49,21304,157,18760,1,-1,2,-1,1,0,0,1,0,2,5,3,5
49,21304,157,18770,1,-1,2,-1,2,2,0,1,0,1,4,2,4
49,21304,157,18780,0,-2,-2,-3,-2,-2,0,1,1,3,6,0,6
49,21304,157,18790,1,-1,2,-1,0,1,0,1,1,5,0,1,0
49,21304,157,18800,0,-3,-3,-3,-3,-3,0,1,0,7,10,1,10
49,21304,157,18810,0,-2,-3,-3,-3,-3,0,1,0,0,11,2,11
49,21304,157,18820,1,1,1,1,2,1,0,1,0,6,1,2,1
49,21304,157,18830,0,-2,0,-1,0,0,0,1,0,4,7,1,7
49,21304,157,18840,0,-3,0,-2,-1,-2,0,1,1,6,9,0,9
50,19299,280,33490,0,-2,0,-2,-2,-2,0,2,1,6,2,3,11
50,19299,280,33500,0,-2,2,-2,-1,-1,0,2,0,4,0,1,9
50,19299,280,33510,1,2,3,1,2,2,0,2,0,7,7,3,4
50,19299,280,33520,1,2,3,2,0,0,0,2,1,3,11,0,8
50,19299,280,33530,1,3,3,3,3,3,0,2,0,3,3,2,0
50,19299,280,33540,1,3,3,3,3,3,0,2,1,5,5,0,2
50,19299,280,33550,0,-2,2,-3,-2,-2,0,2,1,0,8,0,5
50,19299,280,33560,1,1,1,1,1,1,0,2,0,1,9,1,6
50,19299,280,33570,0,-2,2,1,-1,-1,0,2,0,2,10,2,7
50,19299,280,33580,1,3,3,2,2,3,0,2,0,4,4,3,1
50,19299,280,33590,1,3,3,2,0,0,0,2,0,6,6,1,3
50,19299,280,33600,1,1,3,1,1,1,0,2,0,5,1,2,10
51,73522,204,24370,1,2,2,2,2,2,0,1,1,6,1,0,2
51,73522,204,24380,0,0,2,2,2,2,0,1,0,2,5,1,6
51,73522,204,24390,1,2,2,2,2,2,0,1,1,7,10,3,11
51,73522,204,24400,1,2,1,2,3,2,0,1,1,1,4,0,5
51,73522,204,24410,1,3,2,2,1,2,0,1,0,4,11,2,0
51,73522,204,24420,1,2,3,2,2,2,0,1,0,7,2,1,3
51,73522,204,24430,0,-2,-2,-2,-2,-2,0,1,0,5,8,1,9
51,73522,204,24440,1,2,2,2,1,2,0,1,0,5,0,3,1
51,73522,204,24450,0,-2,-1,-2,-2,-2,0,1,0,6,9,2,10
51,73522,204,24460,0,1,1,0,1,-1,0,1,1,4,7,0,8
51,73522,204,24470,1,2,1,2,1,2,0,1,0,3,6,2,7
51,73522,204,24480,1,2,1,1,3,2,0,1,0,0,3,3,4
53,99042,843,101050,1,0,1,0,0,1,2,0,0,6,10,2,8
53,99042,843,101060,0,-2,0,0,0,0,2,0,1,2,6,1,4
53,99042,843,101070,0,-3,-3,-3,-3,-3,2,0,0,4,8,3,6
53,99042,843,101080,1,2,3,1,3,1,2,0,0,0,4,2,2
53,99042,843,101090,0,0,0,0,1,0,2,0,1,0,0,0,10
53,99042,843,101100,0,-3,-3,-3,-3,-3,2,0,0,1,1,1,11
53,99042,843,101110,0,0,-2,0,-2,-3,2,0,1,7,3,1,1
53,99042,843,101120,0,0,0,0,0,0,2,0,0,7,11,3,9
53,99042,843,101130,0,0,-1,0,0,0,2,0,0,6,2,0,0
53,99042,843,101140,0,0,1,0,0,0,2,0,0,3,7,2,5
53,99042,843,101150,1,0,2,0,2,1,2,0,1,5,9,0,7
53,99042,843,101160,0,0,0,1,0,0,2,0,0,1,5,3,3
54,31980,617,73930,0,-1,0,-1,0,0,1,1,0,4,1,1,9
54,31980,617,73940,1,1,2,-1,1,0,1,1,1,6,3,3,11
54,31980,617,73950,1,2,2,1,1,0,1,1,0,3,4,2,0
54,31980,617,73960,0,-2,1,-1,-1,0,1,1,0,5,2,2,10
54,31980,617,73970,1,1,0,1,1,0,1,1,1,5,6,0,2
54,31980,617,73980,1,-2,1,-2,-1,0,1,1,1,3,0,0,8
54,31980,617,73990,1,-3,1,-2,-2,0,1,1,1,0,9,0,5
54,31980,617,74000,1,2,1,2,2,0,1,1,0,4,5,3,1
54,31980,617,74010,1,1,-1,2,1,0,1,1,0,6,7,1,3
54,31980,617,74020,1,1,1,2,1,0,1,1,0,7,8,3,4
54,31980,617,74030,1,2,2,1,2,0,1,1,0,2,11,2,7
54,31980,617,74040,0,-1,1,-1,1,0,1,1,0,1,10,1,6
55,13860,261,31210,1,3,1,2,2,-1,0,2,0,2,1,0,5
55,13860,261,31220,0,-3,-2,-2,-3,-2,0,2,1,6,5,1,9
55,13860,261,31230,0,-3,-2,-2,-2,-2,0,2,0,7,6,2,10
55,13860,261,31240,1,1,1,1,1,1,0,2,1,3,2,1,6
55,13860,261,31250,0,-2,1,-2,-2,-2,0,2,0,0,7,3,11
55,13860,261,31260,1,3,3,2,2,1,0,2,0,7,10,0,2
55,13860,261,31270,1,2,2,3,1,2,0,2,0,1,0,3,4
55,13860,261,31280,1,3,3,3,3,3,0,2,1,5,8,2,0
55,13860,261,31290,1,2,-1,2,1,-1,0,2,0,4,3,2,7
55,13860,261,31300,1,3,3,2,2,2,0,2,1,0,11,1,3
55,13860,261,31310,1,2,2,3,2,2,0,2,0,6,9,3,1
55,13860,261,31320,0,-2,1,-2,-2,-2,0,2,0,5,4,0,8
59,79364,607,72730,1,1,2,2,1,2,1,1,0,4,4,2,10
59,79364,607,72740,1,0,1,0,0,0,1,1,1,4,8,0,2
59,79364,607,72750,1,0,0,2,1,1,1,1,0,0,0,1,6
59,79364,607,72760,0,-2,-2,0,0,-1,1,1,0,3,3,1,9
59,79364,607,72770,0,1,2,1,1,2,1,1,1,7,11,0,5
59,79364,607,72780,1,1,1,2,2,2,1,1,1,2,2,0,8
59,79364,607,72790,1,2,1,-1,0,1,1,1,0,5,9,1,3
59,79364,607,72800,0,-2,-2,-2,-2,-1,1,1,0,2,6,2,0
59,79364,607,72810,1,-1,-1,0,1,0,1,1,0,3,7,3,1
59,79364,607,72820,1,0,0,1,-1,1,1,1,0,6,10,3,4
59,79364,607,72830,1,1,1,0,1,2,1,1,1,5,5,3,11
59,79364,607,72840,1,1,1,0,1,1,1,1,0,1,1,2,7
61,43590,1020,122290,0,-3,-3,-3,-3,-3,2,1,1,1,8,1,9
61,43590,1020,122300,0,0,-1,0,-1,-3,2,1,0,7,6,2,7
61,43590,1020,122310,1,3,2,3,0,-2,2,1,1,3,2,1,3
61,43590,1020,122320,1,3,2,3,1,-2,2,1,0,1,0,3,1
61,43590,1020,122330,1,2,2,3,2,-3,2,1,0,2,1,0,2
61,43590,1020,122340,0,-3,-2,-3,-2,-3,2,1,1,6,5,1,6
61,43590,1020,122350,0,-3,1,-3,-2,-3,2,1,0,3,10,3,11
61,43590,1020,122360,1,3,3,3,3,1,2,1,1,0,11,2,0
61,43590,1020,122370,0,-3,-3,-2,-1,-3,2,1,0,4,3,3,4
61,43590,1020,122380,0,-3,1,-3,-2,-3,2,1,0,0,7,0,8
61,43590,1020,122390,0,-3,-1,-3,-2,-3,2,1,0,5,4,0,5
61,43590,1020,122400,0,-3,-3,-3,-3,-3,2,1,0,2,9,2,10
64,29327,538,64450,1,-1,0,0,-1,0,1,1,1,7,4,1,7
64,29327,538,64460,1,0,0,2,0,-2,1,1,1,4,1,2,4
64,29327,538,64470,0,-2,1,-2,-2,1,1,1,0,1,6,0,9
64,29327,538,64480,1,2,2,1,0,-2,1,1,1,1,10,2,1
64,29327,538,64490,1,2,2,1,2,2,1,1,0,2,11,3,2
64,29327,538,64500,0,-1,2,0,0,1,1,1,0,5,2,3,5
64,29327,538,64510,0,-2,-2,-2,-2,-3,1,1,0,3,0,0,3
64,29327,538,64520,1,0,0,-2,0,1,1,1,0,0,9,1,0
64,29327,538,64530,0,-3,-3,-3,-3,0,1,1,0,0,5,3,8
64,29327,538,64540,0,-2,2,-2,-2,-3,1,1,0,3,8,2,11
64,29327,538,64550,0,-2,-2,-2,-2,-3,1,1,0,6,3,0,6
64,29327,538,64560,0,-3,-3,-3,-3,-3,1,1,1,2,7,1,10
66,96050,274,32770,0,0,-2,0,2,0,0,2,1,4,11,0,2
66,96050,274,32780,0,-2,-2,-1,-2,-2,0,2,0,3,6,1,9
66,96050,274,32790,1,0,0,0,0,0,0,2,1,5,8,3,11
66,96050,274,32800,1,2,2,1,2,-2,0,2,1,2,5,0,8
66,96050,274,32810,1,2,2,1,2,-2,0,2,0,3,10,3,1
66,96050,274,32820,1,-2,-2,-2,-2,-2,0,2,1,7,2,0,5
66,96050,274,32830,1,-2,-2,-1,0,0,0,2,0,5,0,1,3
66,96050,274,32840,1,2,2,2,2,-2,0,2,0,2,9,2,0
66,96050,274,32850,1,2,2,2,2,-2,0,2,0,1,4,2,7
66,96050,274,32860,0,-2,-2,0,0,2,0,2,0,4,7,2,10
66,96050,274,32870,0,-2,-2,0,-2,2,0,2,0,0,3,1,6
66,96050,274,32880,1,2,2,2,0,2,0,2,0,6,1,3,4
67,91169,11,1210,1,1,1,3,2,3,0,0,1,6,4,3,6
67,91169,11,1220,1,2,3,2,3,2,0,0,1,0,10,0,0
67,91169,11,1230,1,2,2,3,0,2,0,0,0,2,8,0,10
67,91169,11,1240,1,1,1,2,1,3,0,0,0,5,3,2,5
67,91169,11,1250,0,-2,-3,1,-3,-3,0,0,1,3,1,3,3
67,91169,11,1260,0,-3,-1,-2,-1,-1,0,0,0,3,9,1,11
67,91169,11,1270,1,2,3,2,1,3,0,0,0,4,2,1,4
67,91169,11,1280,1,1,3,3,2,3,0,0,1,1,7,3,9
67,91169,11,1290,1,1,0,3,3,2,0,0,0,1,11,1,1
67,91169,11,1300,1,1,0,1,1,2,0,0,0,0,6,2,8
67,91169,11,1310,1,2,3,2,3,2,0,0,0,7,5,0,7
67,91169,11,1320,1,2,1,3,3,2,0,0,0,2,0,2,2
68,96366,953,114250,0,-2,-2,-2,-2,-2,2,1,0,2,7,0,3
68,96366,953,114260,0,-2,-2,-2,-2,-2,2,1,0,5,10,0,6
68,96366,953,114270,0,-2,-2,-2,-1,-1,2,1,1,1,2,1,10
68,96366,953,114280,0,-1,-1,-1,-1,-1,2,1,1,0,5,2,1
68,96366,953,114290,0,-1,-1,-1,-1,-1,2,1,1,3,8,2,4
68,96366,953,114300,0,-1,-1,-1,-1,-1,2,1,1,6,11,1,7
68,96366,953,114310,0,-1,-1,-1,-1,-1,2,1,0,1,6,3,2
68,96366,953,114320,0,-1,-1,-1,-1,-1,2,1,0,7,0,3,8
68,96366,953,114330,0,-1,-1,-1,-1,-1,2,1,0,2,3,2,11
68,96366,953,114340,0,-1,-1,-1,-1,-1,2,1,0,4,9,3,5
68,96366,953,114350,0,-1,-1,-1,-2,-2,2,1,0,7,4,1,0
68,96366,953,114360,0,-1,-2,-2,-2,-2,2,1,0,0,1,0,9
69,10681,18,2050,1,0,1,1,2,2,0,0,0,5,5,0,0
69,10681,18,2060,0,-1,-2,-1,-1,-2,0,0,0,6,2,3,9
69,10681,18,2070,1,2,1,2,2,1,0,0,1,7,7,2,2
69,10681,18,2080,0,0,0,-1,0,-1,0,0,0,7,3,0,10
69,10681,18,2090,1,0,-3,2,0,-3,0,0,0,1,9,1,4
69,10681,18,2100,0,-1,0,0,0,0,0,0,1,0,4,1,11
69,10681,18,2110,1,1,2,2,2,3,0,0,1,2,10,2,5
69,10681,18,2120,1,2,1,2,2,1,0,0,0,3,11,3,6
69,10681,18,2130,1,1,3,1,1,2,0,0,1,5,1,2,8
69,10681,18,2140,1,2,2,2,3,3,0,0,0,0,8,3,3
69,10681,18,2150,1,2,2,3,2,2,0,0,0,6,6,1,1
69,10681,18,2160,1,1,1,1,2,2,0,0,0,4,0,0,7
70,22580,462,55330,1,0,2,0,0,0,1,0,0,7,10,2,5
70,22580,462,55340,1,0,0,0,0,0,1,0,0,2,1,2,8
70,22580,462,55350,1,0,0,0,0,0,1,0,1,3,6,1,1
70,22580,462,55360,1,1,1,1,0,0,1,0,0,4,7,2,2
70,22580,462,55370,1,0,1,0,1,1,1,0,0,5,8,3,3
70,22580,462,55380,1,0,1,0,1,1,1,0,0,5,4,1,11
70,22580,462,55390,1,2,2,2,2,1,1,0,0,0,11,3,6
70,22580,462,55400,1,0,0,0,0,0,1,0,0,3,2,3,9
70,22580,462,55410,1,0,0,0,0,0,1,0,0,2,5,0,0
70,22580,462,55420,1,0,0,1,0,1,1,0,1,1,0,0,7
70,22580,462,55430,1,-3,0,-2,-2,0,1,0,1,6,9,1,4
70,22580,462,55440,1,0,-1,0,1,0,1,0,1,4,3,0,10
71,20258,723,86650,1,1,-1,-1,0,-1,1,2,1,7,1,0,11
71,20258,723,86660,1,-1,-1,0,-1,-1,1,2,1,1,7,1,5
71,20258,723,86670,1,1,1,0,1,1,1,2,0,4,2,3,0
71,20258,723,86680,1,-1,1,-1,-1,1,1,2,0,0,6,0,4
71,20258,723,86690,0,-2,-1,-2,-2,-1,1,2,0,6,0,3,10
71,20258,723,86700,1,1,1,1,1,1,1,2,0,7,5,2,3
71,20258,723,86710,1,-1,-2,-2,-2,-1,1,2,0,5,3,0,1
71,20258,723,86720,1,1,-1,0,1,1,1,2,0,2,8,2,6
71,20258,723,86730,1,1,1,1,1,1,1,2,1,6,4,1,2
71,20258,723,86740,0,-1,-1,-1,-2,-1,1,2,0,5,11,2,9
71,20258,723,86750,0,-2,-2,-2,-2,-2,1,2,0,3,9,3,7
71,20258,723,86760,0,-3,-2,-2,-2,-3,1,2,1,4,10,1,8
72,56645,904,108370,0,-3,-3,-2,0,0,2,1,0,4,8,3,5
72,56645,904,108380,0,-2,-1,-1,0,0,2,1,0,0,4,2,1
72,56645,904,108390,0,-2,-2,-2,-2,-2,2,1,1,7,3,1,0
72,56645,904,108400,0,-2,-2,-2,-2,-2,2,1,0,1,5,3,2
72,56645,904,108410,0,-2,-1,-1,0,0,2,1,1,2,6,0,3
72,56645,904,108420,0,-2,-2,-2,0,0,2,1,1,5,9,0,6
72,56645,904,108430,0,-3,-3,-3,-3,-3,2,1,0,7,11,3,8
72,56645,904,108440,0,-3,-3,-3,-3,-3,2,1,0,1,1,1,10
72,56645,904,108450,0,-3,-3,0,-2,1,2,1,0,6,10,1,7
72,56645,904,108460,0,-3,-3,-3,-2,0,2,1,1,0,0,0,9
72,56645,904,108470,0,-3,-2,-2,-2,0,2,1,0,2,2,2,11
72,56645,904,108480,0,-2,-2,-2,0,-1,2,1,0,3,7,2,4
73,9282,1079,129370,0,-1,-1,0,0,-1,2,2,0,6,3,1,5
73,9282,1079,129380,1,1,1,-1,0,1,2,2,0,2,7,2,9
73,9282,1079,129390,1,-1,2,-1,1,1,2,2,0,7,4,2,6
73,9282,1079,129400,1,1,1,-1,0,2,2,2,1,5,2,0,4
73,9282,1079,129410,1,1,0,0,0,-1,2,2,0,3,0,1,2
73,9282,1079,129420,1,2,2,2,2,1,2,2,0,1,10,3,0
73,9282,1079,129430,0,0,-1,0,-1,-1,2,2,0,4,1,2,3
73,9282,1079,129440,0,-2,2,-2,0,1,2,2,0,4,9,0,11
73,9282,1079,129450,1,2,2,1,2,2,2,2,1,2,11,0,1
73,9282,1079,129460,1,1,2,-1,1,2,2,2,1,0,5,3,7
73,9282,1079,129470,0,-1,-1,-1,-1,-1,2,2,1,3,8,3,10
73,9282,1079,129480,0,-1,-1,-1,-2,-1,2,2,0,1,6,1,8
82,28482,454,54370,1,2,2,2,2,1,1,0,1,2,10,1,1
82,28482,454,54380,1,-1,1,-1,-1,-2,1,0,0,1,5,2,8
82,28482,454,54390,1,1,1,1,0,-1,1,0,0,4,0,3,3
82,28482,454,54400,1,2,2,2,2,1,1,0,0,3,11,2,2
82,28482,454,54410,0,-3,-2,-2,-3,-3,1,0,0,1,9,0,0
82,28482,454,54420,1,2,2,2,2,2,1,0,1,0,4,0,7
82,28482,454,54430,0,-2,-1,-1,-1,-2,1,0,0,4,8,1,11
82,28482,454,54440,0,-1,-1,-1,-1,-2,1,0,1,5,1,1,4
82,28482,454,54450,1,1,1,1,1,0,1,0,0,6,2,2,5
82,28482,454,54460,1,-1,1,1,-1,-1,1,0,0,2,6,3,9
82,28482,454,54470,1,1,1,-1,-1,-1,1,0,0,7,3,3,6
82,28482,454,54480,1,-1,0,-1,-1,-1,1,0,1,3,7,0,10
84,36651,910,109090,1,1,1,2,1,1,2,1,1,7,9,1,0
84,36651,910,109100,1,0,1,0,1,0,2,1,0,0,10,2,1
84,36651,910,109110,0,-2,-2,-1,-1,-1,2,1,0,3,1,2,4
84,36651,910,109120,0,-2,1,0,1,1,2,1,0,4,2,3,5
84,36651,910,109130,0,-2,-2,1,1,1,2,1,0,1,7,1,10
84,36651,910,109140,0,-1,-1,-1,1,1,2,1,1,0,6,0,9
84,36651,910,109150,0,1,-1,0,-1,-1,2,1,1,2,0,0,3
84,36651,910,109160,0,1,2,2,1,2,2,1,0,6,4,1,7
84,36651,910,109170,0,0,-1,2,1,2,2,1,0,7,5,3,8
84,36651,910,109180,1,-1,1,0,0,1,2,1,0,2,8,2,11
84,36651,910,109190,1,-1,1,1,-1,1,2,1,1,5,3,0,6
84,36651,910,109200,0,-1,-2,1,1,2,2,1,0,1,11,3,2
85,20831,995,119290,0,-3,0,2,-2,-1,2,1,0,3,7,1,9
85,20831,995,119300,0,-3,-2,-2,-2,-3,2,1,1,1,5,2,7
85,20831,995,119310,1,3,3,3,3,3,2,1,0,5,1,1,3
85,20831,995,119320,0,-3,-1,-2,-2,-2,2,1,0,0,4,1,6
85,20831,995,119330,0,-3,-2,-2,-2,-1,2,1,0,5,9,3,11
85,20831,995,119340,0,-3,-2,-3,-2,-3,2,1,1,6,2,3,4
85,20831,995,119350,0,-2,-1,-2,-1,-2,2,1,0,7,3,0,5
85,20831,995,119360,0,2,3,2,3,3,2,1,0,2,10,2,0
85,20831,995,119370,0,3,3,3,3,3,2,1,1,3,11,3,1
85,20831,995,119380,0,-2,-1,-2,-2,-2,2,1,0,2,6,0,8
85,20831,995,119390,1,3,3,2,3,3,2,1,0,4,0,0,2
85,20831,995,119400,0,-2,-2,-2,-2,-1,2,1,1,4,8,2,10
87,20318,284,33970,0,0,1,0,1,1,0,2,0,4,8,3,1
87,20318,284,33980,0,-3,1,-3,-1,-2,0,2,1,5,9,0,2
87,20318,284,33990,0,-3,-3,-3,-3,3,0,2,1,3,3,0,8
87,20318,284,34000,1,-1,1,2,1,0,0,2,0,3,7,2,0
87,20318,284,34010,0,-3,-3,-3,-3,2,0,2,1,0,0,0,5
87,20318,284,34020,0,-3,-3,-3,-3,-1,0,2,0,4,4,1,9
87,20318,284,34030,0,-3,-3,-3,-3,0,0,2,0,2,2,2,7
87,20318,284,34040,1,0,1,1,0,0,0,2,0,7,11,3,4
87,20318,284,34050,0,-3,-3,-3,-3,0,0,2,0,6,10,1,3
87,20318,284,34060,0,-3,-3,-3,-3,0,0,2,0,1,1,1,6
87,20318,284,34070,0,-3,1,-3,-3,1,0,2,0,5,5,2,10
87,20318,284,34080,0,-3,-3,-3,-3,-2,0,2,1,6,6,3,11
88,43685,853,102250,0,-3,0,-3,-3,3,2,0,0,0,9,3,9
88,43685,853,102260,0,-3,-3,-3,-3,-2,2,0,1,3,4,1,4
88,43685,853,102270,0,-3,-3,-3,-3,3,2,0,0,4,5,2,5
88,43685,853,102280,0,-3,-3,-3,-3,-1,2,0,0,7,0,0,0
88,43685,853,102290,0,-3,-3,-3,-3,-3,2,0,0,2,3,3,3
88,43685,853,102300,0,-3,-3,-3,-3,-3,2,0,1,0,1,1,1
88,43685,853,102310,0,-3,-3,-3,-3,3,2,0,1,1,10,0,10
88,43685,853,102320,0,-3,-3,-3,-3,3,2,0,1,6,7,0,7
88,43685,853,102330,0,-3,-3,-3,-3,-1,2,0,0,1,2,2,2
88,43685,853,102340,0,-3,-3,-3,-3,3,2,0,0,5,6,3,6
88,43685,853,102350,0,-3,-3,-3,-3,3,2,0,0,7,8,2,8
88,43685,853,102360,0,-3,-3,-3,-3,-1,2,0,0,2,11,1,11
91,18153,743,89050,1,1,1,-1,0,0,1,2,0,0,1,2,3
91,18153,743,89060,1,3,3,2,2,-1,1,2,1,7,0,1,2
91,18153,743,89070,0,-3,1,-2,-3,-3,1,2,1,0,9,0,11
91,18153,743,89080,0,-2,2,-2,-3,-2,1,2,0,6,7,2,9
91,18153,743,89090,1,2,1,1,2,-2,1,2,1,2,3,1,5
91,18153,743,89100,1,2,3,2,2,1,1,2,0,5,10,3,0
91,18153,743,89110,1,1,1,0,1,-2,1,2,0,3,4,2,6
91,18153,743,89120,1,3,3,3,2,1,1,2,0,1,2,0,4
91,18153,743,89130,0,-2,-1,-3,-3,-2,1,2,0,7,8,3,10
91,18153,743,89140,1,1,2,1,0,-3,1,2,0,4,5,3,7
91,18153,743,89150,0,-2,1,-2,-2,-1,1,2,1,5,6,1,8
91,18153,743,89160,1,2,3,2,3,2,1,2,0,6,11,0,1
92,33514,858,102850,0,-2,-3,-1,-3,-3,2,0,0,6,4,1,11
92,33514,858,102860,0,-3,-3,-1,-3,-3,2,0,1,4,2,3,9
92,33514,858,102870,0,-1,-3,1,0,-3,2,0,0,7,9,1,4
92,33514,858,102880,0,-3,-3,-1,-3,-3,2,0,0,5,3,0,10
92,33514,858,102890,0,0,-1,1,0,2,2,0,1,6,8,3,3
92,33514,858,102900,0,0,-3,1,0,-3,2,0,1,3,5,0,0
92,33514,858,102910,0,-2,-3,-1,-3,-3,2,0,0,2,0,0,7
92,33514,858,102920,0,-2,-3,-1,-3,-3,2,0,0,3,1,2,8
92,33514,858,102930,0,-3,-3,-3,-3,-3,2,0,0,0,10,2,5
92,33514,858,102940,0,0,1,1,1,1,2,0,1,1,11,3,6
92,33514,858,102950,0,-3,1,1,1,1,2,0,0,5,7,2,2
92,33514,858,102960,1,2,1,2,2,2,2,0,0,4,6,1,1
93,1051,17,1930,0,-3,-3,-3,-3,0,0,0,0,3,6,2,2
93,1051,17,1940,0,-3,-3,0,-2,0,0,0,1,1,4,0,0
93,1051,17,1950,0,-3,-2,0,-3,0,0,0,1,4,7,3,3
93,1051,17,1960,0,-3,-2,-3,-3,2,0,0,0,1,0,2,8
93,1051,17,1970,0,-3,-2,0,-3,0,0,0,1,7,10,3,6
93,1051,17,1980,0,-3,-3,0,-2,0,0,0,1,2,1,3,9
93,1051,17,1990,0,-3,0,0,-2,0,0,0,0,5,8,1,4
93,1051,17,2000,0,-3,-3,-3,-3,2,0,0,0,6,9,2,5
93,1051,17,2010,0,-3,-3,-2,-3,0,0,0,0,3,2,0,10
93,1051,17,2020,1,1,1,2,2,0,0,0,0,2,5,1,1
93,1051,17,2030,0,-3,-3,-2,-3,0,0,0,0,0,11,0,7
93,1051,17,2040,0,-3,-3,-3,-3,0,0,0,0,4,3,1,11
94,91448,958,114850,0,0,-2,1,0,-1,2,1,1,4,6,0,9
94,91448,958,114860,1,2,2,1,2,2,2,1,0,5,7,1,10
94,91448,958,114870,1,3,3,2,3,0,2,1,0,3,5,3,8
94,91448,958,114880,0,-2,-1,-1,-2,0,2,1,0,6,8,2,11
94,91448,958,114890,1,1,2,2,0,-1,2,1,1,6,0,0,3
94,91448,958,114900,0,0,-2,1,0,-1,2,1,0,4,10,2,1
94,91448,958,114910,0,0,-1,1,-1,-3,2,1,1,3,9,1,0
94,91448,958,114920,0,0,-1,2,0,-2,2,1,0,7,1,2,4
94,91448,958,114930,0,1,-1,1,0,-2,2,1,1,1,3,0,6
94,91448,958,114940,1,2,2,2,2,2,2,1,0,5,11,3,2
94,91448,958,114950,1,1,2,1,0,-1,2,1,0,2,4,1,7
94,91448,958,114960,1,1,0,1,0,0,2,1,0,0,2,3,5
95,48861,786,94210,1,2,2,2,2,2,2,0,0,6,6,1,1
95,48861,786,94220,0,-3,0,0,-3,0,2,0,0,0,4,1,11
95,48861,786,94230,0,0,1,1,1,1,2,0,0,2,10,2,5
95,48861,786,94240,1,1,1,1,1,1,2,0,1,3,11,3,6
